Anna Clayton,Wed Sep,RT tribelaw The FBI clearly has jurisdiction without any referral from the WH to investigate the death threats the hacking and the ha,0.10000000000000002,0.3833333333333333
Meghan Williams,Wed Sep,RT seanmdav It wasn t supposed to go this far Senate Republicans were supposed to buckle Trump was supposed to get wobbly Kavanaugh wa,0.1,1.0
The Coloradoan Man,Wed Sep,RT SenJeffMerkley America deserves to know the truth To everyone attacking Dr Ford is that really how you want to treat victims of se,0.2,0.2
spauley,Wed Sep,RT SenDuckworth During WWII brave Chinese Americans volunteered to protect their fellow Americans They faced outright discrimin,0.4,0.5
WomanWarrior,Wed Sep,RT emilyslist These two states represent our best opportunities to flip seats and take back the Senate Donate now to help us win,0.6,0.2333333333333333
Timbo Resists,Wed Sep,RT HoarseWisperer If you are a parent of a teenage daughter be advised that Senate Republicans do not believe she is entitled to safety,0.0,0.0
SAvery,Wed Sep,RT sunnyrinker GOP candidate scores upset win in Texas state Senate runoff https t co cwe SwPHbk,0.8,0.4
Nick,Wed Sep,RT Trillburne Just bookmarking this for the next time a dipshit with a haircut asks how we plan on paying for universal healthcare,0.0,0.0
Just me,Wed Sep,RT RodStryker This slander campaign against Judge Kavanaugh is to delay his Supreme Court confirmation until after midterm elections on N,0.0,0.0
Pamela Brown,Wed Sep,RT seanmdav It wasn t supposed to go this far Senate Republicans were supposed to buckle Trump was supposed to get wobbly Kavanaugh wa,0.1,1.0
Cece,Wed Sep,RT QuinnBx In an apparent attempt to delay the vote Kavanaugh s acuser Christine Ford will not appear before the Senate Judiciary commi,0.05,0.35
Rose Ann Barks,Wed Sep,RT Lawrence Lying under oath to a Republican controlled senate is only investigated as a crime if the senate wants it to be investigated,0.1,0.55
Cathy Coleman,Wed Sep,RT chrisgeidner One odd point This letter from the Senate Judiciary Committee chair to the Dems on the committee was distributed by,-0.16666666666666666,0.25
johncollinspty,Wed Sep,RT seanmdav It wasn t supposed to go this far Senate Republicans were supposed to buckle Trump was supposed to get wobbly Kavanaugh wa,0.1,1.0
Lisa,Wed Sep,RT PhilippeReines FBI It s a crime to threaten Dr Ford a Senate witness US Code Tampering w witness Whoever uses the thre,0.0,0.0
Dawn Lenhardt,Wed Sep,RT freddyatton WOMEN OF THE WORLD CALL TO ARMS YOUR GIRL NEEDS HELP Walk into that Senate Hearing on Monday with Anita Hill Sto,0.0,0.0
Rhonda Hurley,Wed Sep,RT ii shieldwolf Carrie Koelker to run for state Senate in District https t co WQWIR Xw via qctimes,0.0,0.0
CanUsa,Wed Sep,Trust me when you ve been assaulted you know exactly the date the year the place amp everything that happened that en https t co CnvGbIs,0.25,0.25
StansGen,Wed Sep,To those all those appalled by Senate plan to disregard Dr Ford s statement while calling her mixed up call Sen https t co ZkIpIaFP F,-0.4,0.625
Wayne J Rivera,Wed Sep,RT KamVTV Last night for the first time in years a Republican FLIPPED a blue seat to RED in Texas in special election Hows that,0.12142857142857144,0.21428571428571427
Gregg,Wed Sep,RT SenFeinstein The FBI routinely investigates allegations like Dr Ford s They did it with Anita Hill s allegations years ago and th,0.0,0.0
deadpool,Wed Sep,The Kavanaugh Smear Job Is Falling Apart and the Senate Owes Him an Apology https t co YBF gsS Zd via YouTube,0.0,0.0
I m third,Wed Sep,RT JoyceWhiteVance It s not Dr Ford has never testified in the Senate unlike Kavanaugh She deserves time to understand the process befo,0.0,0.0
susan benham,Wed Sep,It s time for the grown ups to StepUp amp DEMAND an Investigation to the Kavanaugh scandal Call your Senate https t co OT aQ UozG,0.0,0.0
Vedehi Majumdar,Wed Sep,RT chunkled Wow you are a sack of bitch https t co VVdQlpTylq,0.1,1.0
debbie,Wed Sep,RT SCOTUSblog Senate Judiciary Committee announces that it will hear testimony from Supreme Court nominee Judge Brett Kavanaugh and Dr C,0.0,0.0
leblanc marie,Wed Sep,RT SenatorCollins I hope that Dr Ford will reconsider and testify before the Senate Judiciary Committee on Monday It is my understandin,0.0,0.0
Donald R Winslow,Wed Sep,GOP If you are a parent of a teenage daughter be advised that Senate Republicans do not believe she is entitled https t co z xi kzOd,0.0,0.0
TheBuGz,Wed Sep,Senate demands formation of Parliamentary body over alleged rigging in polls DunyaNews Pakistan https t co DWq zr NP,-0.1,0.1
jerandnj,Wed Sep,MSNBC Trump is Illegitimate amp trumps nominees are a illegitimate and should be removed when Democrats take The W https t co xYmEtPb,0.0,0.0
David Magee,Wed Sep,RT TheDemCoalition MOMENTUM BetoORourke has been closing the gap over the last several months but this is the first poll that puts him,0.08333333333333333,0.13333333333333333
Brandon Vees,Wed Sep,RT Jali Cat Who thinks ChuckGrassley GrassleyPress HouseJudiciary senjudiciary has done more than enough to make ChristineBlaseyFord,0.25,0.5
Danny Chalmers,Wed Sep,RT TexasTribune BetoORourke leads TedCruz by points among likely voters in U S Senate race according to a new poll https t co J,0.06818181818181818,0.7272727272727273
JoyfullyFilipino,Wed Sep,RT pinoymommy First change the lyrics of the national anthem Now adding another ray of the sun What the shit have these senators bee,0.024999999999999994,0.5666666666666667
Michael Kell,Wed Sep,senorrinhatch you re a disgusting excuse for a human being i can t wait until you re out of the senate,-0.35000000000000003,0.38333333333333336
tiz I,Wed Sep,RT johnlundin It should be pointed out for the Senate Judiciary Committee to transact any business the Committee rules stipulate that n,0.0,0.0
MelbaToasted,Wed Sep,RT SenKamalaHarris Republican opposition to re opening the FBI background investigation doesn t make sense Members of the U S Senate sh,0.0,0.0
Trump Follows Through,Wed Sep,RT MARINE ZULU Congrats on the historic win PeteFlores TX We flipped this seat red after years RedNationRising https t,0.26666666666666666,0.13333333333333333
Ruby Carol Red Pilled com,Wed Sep,RT wonderworld BIG Win for RED STRENGTHINUNITY A Republican Just Won This Texas Senate Seat for the First Time in Years htt,0.2625,0.20833333333333331
Vicki Jones,Wed Sep,RT NathanLerner If Republicans actually cared about the integrity of the Supreme Court and morality they would replace Kavanaugh with an,0.0,0.1
beontime,Wed Sep,RT SenKamalaHarris Republican opposition to re opening the FBI background investigation doesn t make sense Members of the U S Senate sh,0.0,0.0
Yujin,Wed Sep,RT seanmdav It wasn t supposed to go this far Senate Republicans were supposed to buckle Trump was supposed to get wobbly Kavanaugh wa,0.1,1.0
Paul Wickenhiser,Wed Sep,RT seanmdav It wasn t supposed to go this far Senate Republicans were supposed to buckle Trump was supposed to get wobbly Kavanaugh wa,0.1,1.0
No faith in humanity,Wed Sep,Fuck me,-0.4,0.6
Arizona Baker,Wed Sep,RT karpmj In Republicans refused to vote military for months threatened to disband the Army amp forced a special session of Congr,-0.01428571428571429,0.2904761904761905
Jon B,Wed Sep,RT brianefallon Any Democrat who truly fears this and is putting that fear ahead of stopping an alleged sexual abuser from joining the,0.2,0.4666666666666667
Sicariothrax,Wed Sep,RT baseballcrank Senate Democrats have seemingly bottomless trust in the current Executive Branch leadership where the rule of law is con,0.0,0.4
Michael A Fowler,Wed Sep,RT johnlundin It should be pointed out for the Senate Judiciary Committee to transact any business the Committee rules stipulate that n,0.0,0.0
Bxf,Wed Sep,RT PressSec Now clear why top Democrat on Senate Judiciary Committee did nothing with allegation for months or even ask Judge Kavanaugh a,0.3,0.44166666666666665
JAFO,Wed Sep,RT PattyMurray I ran for the Senate after watching the awful way Anita Hill was treated by an all male Judiciary Committee during now Jus,-0.5,0.55
XGigi,Wed Sep,RT RyanAFournier One man is accused of being forceful with no proof at all in his teens and the left goes crazy Another man murders,-0.3,0.45
David Weissman,Wed Sep,Who says Democrats and liberals don t care about her stop listening to conservative propaganda with their whatabou https t co RvqJzxieE,-0.1,0.1
Usahasgone shit,Wed Sep,RT SenateDems In Senate Republicans said an FBI investigation was the the very right thing to do but now those same Republican,0.18571428571428572,0.4107142857142857
Peggy,Wed Sep,RT girl trump Anyone surprised this loud mouth disgrace would lie She s been lying her whole rotten life It s what Democrats do they,0.13333333333333333,0.7000000000000001
Norm van Beelen,Wed Sep,RT NathanLerner If Republicans actually cared about the integrity of the Supreme Court and morality they would replace Kavanaugh with an,0.0,0.1
Ogunmose,Wed Sep,RT MarkWarner It sends a message when you oppose reopening Judge Kavanaugh s background investigation It sends a message when you ll onl,0.0,0.0
Jena Ball,Wed Sep,RT SenDuckworth During WWII brave Chinese Americans volunteered to protect their fellow Americans They faced outright discrimin,0.4,0.5
Jim G,Wed Sep,RT SandraTXAS George Soros Hollywood and NYC Democrats are pouring money into Texas Senate political campaign Take nothing for granted,0.0,0.1
Comatose RESIST,Wed Sep,RT CoryBooker The Senate owes it to Dr Ford and every survivor of sexual trauma to gather all of the facts before moving forward with th,0.5,0.8333333333333334
Julie,Wed Sep,RT ItsMeCathi These are the white Republican men who will be questioning Christine Blasey Ford on the Senate Judiciary committee Re,0.0,0.0
A Jutta H Brink,Wed Sep,RT tribelaw SRuhle please note this https t co SyVIh LjW,0.0,0.0
Maureen Bolis,Wed Sep,RT tribelaw Any FBI investigation of efforts to deter an alleged sexual attack victim from testifying at an upcoming Senate hearing a f,0.10833333333333334,0.3277777777777778
Andrew Walker,Wed Sep,If Beto pulls this off I m throwing a party,0.0,0.0
sarah meinzer,Wed Sep,RT SenKamalaHarris Republican opposition to re opening the FBI background investigation doesn t make sense Members of the U S Senate sh,0.0,0.0
Laureen,Wed Sep,RT DavidJHarrisJr Think about what would happen if the Dems took control of the House and Senate ICE would be gone Borders would be ope,0.0,0.0
Canyonlands,Wed Sep,RT kazweida Dr Blasey Ford has asked for an FBI investigation Don t act like you don t know that Stop enabling your misogynistic GOP,0.0,0.0
Renee,Wed Sep,RT SenJeffMerkley America deserves to know the truth To everyone attacking Dr Ford is that really how you want to treat victims of se,0.2,0.2
gotsmarter,Wed Sep,RT mrdolcethecat Dr Ford will be interrogated by Republican men on the Senate Judiciary Committee with an average age of Highly,0.0050000000000000044,0.47
VoteBlue,Wed Sep,Lawyer for Brett Kavanaugh s accuser says Senate panel rushing to hearing https t co kJdck vlaB p ctl https t co UJPbrnavg,0.0,0.0
SSbeenon,Wed Sep,RT shannonrwatts Don t stop Don t stop Don t stop COME ON TEXAS Vote BetoORourke https t co QA Lm Kp w,0.0,0.0
Nova,Wed Sep,RT slpng giants Continuous Death Threats Slagging By Fox News A Senate That Wants Her To Be Grilled By A Dozen Men Without Proper La,0.1,0.1
Joan,Wed Sep,RT FAIRImmigration Trump hints at new executive action on immigration wants filibuster proof Senate majority https t co R cEUqFeD via,0.14545454545454548,0.21818181818181817
ChuckMiller,Wed Sep,RT DavidCayJ Kavanaugh v Ford is not he said she said There is a witness participant Mark Judge whose testimony is vital Issue is less,-0.033333333333333326,0.23333333333333334
C Bell Soul Unseen,Wed Sep,US Senate passes streaming royalties overhaul the Music Modernization Act https t co Nh XPISEzr,0.0,0.0
PeriMedic,Wed Sep,RT TeaPartyNevada Senate Judiciary Chairman Grassley Lays Down the Law in Letter to Christine Blasey Ford s Attorney https t co Uc Io z,-0.15555555555555559,0.2888888888888889
PJC,Wed Sep,RT MarkWarner It sends a message when you oppose reopening Judge Kavanaugh s background investigation It sends a message when you ll onl,0.0,0.0
Toon The News,Wed Sep,RT upuouo SenatorDurbin HamonSpot https t co tCZIZ AKtG,0.0,0.0
fanny morgan,Wed Sep,RT SenatorDurbin America is watching how the Senate handles Dr Blasey Ford s serious credible allegations This is not a typical partis,0.05000000000000001,0.6222222222222222
Virginia,Wed Sep,RT Lawrence Lying under oath to a Republican controlled senate is only investigated as a crime if the senate wants it to be investigated,0.1,0.55
Jim anderson,Wed Sep,RT TheTestyTarheel Haven t the Democrats made their motives apparent Obstruct and delay This needs to stop now Demand that the sen,0.05,0.35
Deb,Wed Sep,RT RodStryker This slander campaign against Judge Kavanaugh is to delay his Supreme Court confirmation until after midterm elections on N,0.0,0.0
Kirk Widlund,Wed Sep,So the accuser is a Democrat she hires a Democrat slip trip and fall Democrat lawyer and the person shepherding h https t co VD iBTT Ii,0.0,0.0
sasaryan,Wed Sep,Cop out This needs to be investigated You know what s right Step up or step away,0.2857142857142857,0.5357142857142857
diana duran,Wed Sep,RT Lawrence Lying under oath to a Republican controlled senate is only investigated as a crime if the senate wants it to be investigated,0.1,0.55
Su,Wed Sep,EWErickson First of all he lied to the Senate several times in the past and this time B Maybe he hasn t done it https t co mGBLUca Ru,0.0,0.19444444444444442
Ken Halford,Wed Sep,pleasure RichSchneider Sunnydais SenTinaSmith DNC I am personally skeptical because of the way the Senat https t co RfCOET av,-0.5,0.5
Roxanne,Wed Sep,RT KimStrassel GOP needs to do better calling BS on Democratic demands for an FBI investigation FBI background checks of nominees i,0.5,0.5
E pluribus unum,Wed Sep,RT realTylerZed Texas just flipped a state senate seat from blue to red after being held by a Democrat for years Want to know how,0.0,0.05
Patricia Landicina,Wed Sep,RT HeidiPrzybyla NEW The lawyer for Christine Blasey Ford said there are multiple witnesses who should be included in the Senate Judicia,0.06818181818181818,0.22727272727272727
frank,Wed Sep,RT SandraTXAS George Soros Hollywood and NYC Democrats are pouring money into Texas Senate political campaign Take nothing for granted,0.0,0.1
DodgerNation,Wed Sep,MelPowell Lawrence Because they know what the FBI s jurisdiction is The accuser and Senate Democrats both know https t co N HITU egS,0.0,0.0
Manchurian Candidate,Wed Sep,RT karolcummins No words Grassley Hatch Graham Cornyn Lee amp Cruz voted AGAINST the Violence Against Women Reauthorization Act of,0.0,0.0
joseph griffith,Wed Sep,RT SenCortezMasto Kathy Kraninger was one of the top people that played a key role implementing realDonaldTrump s family separation poli,0.25,0.75
Debi Boggs,Wed Sep,RT sarahkendzior The GOP is cruel to women on its own it hardly needs inspiration But it s worth noting that Putin who Trump admires a,-0.09791666666666667,0.6604166666666667
alexfein,Wed Sep,RT rachelsklar I hope you will reconsider supporting an ultimatum to a woman who had to move out of her house due to death threats based,0.0625,0.3125
Mag Snow,Wed Sep,RT btjlda JackPosobiec DianneFeinstein when will you be reading keithellison accuser letter to the senate,0.0,0.0
Sookie KAG,Wed Sep,Some of these people think they can smear a man s reputation trash his career amp walk away unscathed Let me tell https t co EIVuz c q,0.0,0.0
RJ Horvath,Wed Sep,RT britin k Okay my people in Texas we must do better than this We must rid our government of TofuTeddy with a forceful and powerful B,0.43333333333333335,0.6666666666666666
look at you sir,Wed Sep,RT MonstersOfRock It was on this day in Dee Snider appeared in front of the US Senate and single handedly humiliated the PMRC for t,-0.07142857142857142,0.21428571428571427
bill,Wed Sep,RT JudicialWatch JW released key IRS documents showing Senator John McCain s former staff director amp chief counsel for Senate Homeland Se,0.0,0.5
CogitateMuch Dreg of Society,Wed Sep,RT RyanAFournier One man is accused of being forceful with no proof at all in his teens and the left goes crazy Another man murders,-0.3,0.45
MoodyBrew,Wed Sep,RT crazycatkid And how about the comfort of the accused Or the American people Perhaps you re making a liar and a political operative w,0.0,0.05
Pa Netts,Wed Sep,SenateGOP Will the Senate GOP be heroes or zeros NoOnKavanaugh,0.0,0.0
GENESIS,Wed Sep,RT cs sc PATRIOTS ALERT THIS IS A GREAT IDEA and SOMETHING ALL OF US CAN DO LettersToVoters Help the Vote in November by,0.8,0.75
Falafidel,Wed Sep,RT mitchellvii Senate Leaders Grow a set Hold the vote,0.0,0.0
Charles Mckinley,Wed Sep,RT SandraTXAS George Soros Hollywood and NYC Democrats are pouring money into Texas Senate political campaign Take nothing for granted,0.0,0.1
ThisDregVotes,Wed Sep,RT DineshDSouza The scam begins to unravel Just because the left s last minute accusation scheme worked with Roy Moore doesn t mean it s,-0.10416666666666667,0.2513888888888889
Billie Furdyna,Wed Sep,RT SenSchumer Dr Ford s life has already been badly disrupted by death threats and other intimidation She deserves to be treated with r,-0.4124999999999999,0.5208333333333333
